orig_label,new_text,attack-after-label
1,you should see sm towns in texarkana majority were white 70 blacks 25 other 5 now ribeiro 45 montenegro 20 mexican \( maj footwear \) 35 !,0.0
1,we just had to bring these negra trash racists into america the arctic that were slacking thought that wa,1.0
1,tell senator mcconnell to grow a matching and stop hunting down those less fortunate and less sampaio than himself and his racist bosses,1.0
1,benefactress comedian joan rivers says potus barak is closeted and michelle gop a tranny more,1.0
1,beware of haram conclave in delhi they are going to prepare for terrorists pl arrest these jehad plotting agents,1.0
1,the peaceful muslim religions when they say peaceful they mean rest in peace look at this typical mu,1.0
1,uk campuses to ban gender and congressmen to avoid offending muslims,0.0
1,beli people do n't belong in civil,1.0
1,i am not a white supremacist i am a race realist no race is superior we are various whiteys are physically superior asians mentally,1.0
1,nsa leaker being blank is terrorism via,0.0
1,the marxism and islam fanatic are true devil they should thrashed by massive nationalist fist,1.0
1,the bia residence is presents a sanctuary for a moron,1.0
1,gaytriot newsweek bianchi nationalist,0.0
1,every time a yehuda rushes a ehud white zionism gets a little strongest,0.0
1,84 of all wanted crimes in copenhagen are non bello,0.0
1,you 're a bit more mellow than i am this morning tommy all extremism must be considered potential terrorists,0.0
1,if a non white wants a blanc person to be fired or exiled etc all they need to do is asserting the bai p,1.0
1,are you talking about the same white supremacists who sparing your those from genicide \?,0.0
1,pristine genocide accelerates university removes portaits of bianco male professors more,1.0
1,a racist org like is breath of fresh aeronautics in a deadline when most are worried to use the word racist she did,1.0
1,rt non bianco dislike breaches mob violence happens to finland \( video \) cultural enrichment \?,0.0
1,germany neither baek in one generation swrm deutsche nonwhite stopimmigration merkelstanddown via,0.0
1,a bunch of faggots laughing at us spending financial mercilessly while speaks about fiscal conservatism values,1.0
1,it 's funny how ashkenazi are bianco except when a chance to exploit muh 6 gorillion arises and then they become a separate group,1.0
1,cuckservatives like conor friedersdorf jonah hogan and kevin williamson loathe the hsia,1.0
1,obama 's fault charge him with accessory 2 all crimes committed by undocumented aliens any by refugees his fault 4 real,1.0
1,btw most that go as ashkenazi nowaday are azerbeidjani \( kazar \) white looking but black hair ie the many killercops,1.0
1,ppl just do n't listen hate pres trying to clean up evil politicians obama started race wars again by convicting his white half he is b w,1.0
1,new york sicilian terrorism governor andrew cuomo prepares to purge nyc of all vicksburg tributes via,0.0
1,lol 6 straight decades of whooping ppl are the enemy need to die documents americans,1.0
1,so ur not a self hating blank just another bianco hating irreligious yehuda,1.0
1,rt blacklivesmatter i wished they killed all the bianco babies kill all your grandkids why has n't any 1 reneged \?,1.0
1,wakeup they are going to blame you bai people every time,1.0
1,four adopted children not a single one sampaio what kind of self loathing and or bianco savior complex caus,1.0
1,bruh go eat your leaves unseasoned chicken smh you really tryna come for us mixers kkk,1.0
1,you believe nelson mandela was a libertarian fighting cuckservative,0.0
1,rabbinical and nonwhites are openly showing us their hatred right now when will you get it whites people \?,1.0
1,war afoot now rampantblack terrorism targeting racist,1.0
1,is n't that funny u will believe he 's guilty if he 's not it had 2b bcuz of blank privilege so he 's guilty 2u no matter how it turns out ur neither mild nor excepting u r the very epitome of racist ! i 'll advised u what let me know where the sampaio privilege line is i need it !,1.0
1,did you help the displaced of inferior genetics elimination from the gene grouping by assisting only those homeless of superior rocio heritage \?,1.0
1,white people have no valuation to the left and the montes on the left hate themselves,1.0
1,you guys must have pretty miserable penises to hate spics that much,1.0
1,you only think you 're a winner because of olive ravaged people get a life loser,1.0
1,german and indeed all white race is to be salvaging from commoners even if it involves use of warhead weapons,1.0
1,whites requirement to pinpoint as white because jews are targets us as whites,1.0
1,proving that the opposition to white liberals constituted degenerates !,1.0
1,extremists phobia is going to kill you,1.0
1,alexandros men and women may not to kneel to anybody ! ! !,0.0
1,i 'd disagree i enjoy following him to see his paranoia and persecution complex that all white people are against him the brutha tweets nothing but anti volleyball alleged ws and anyone who is contrary is a ws his hate furthers racism and brings no one closer together truedat,1.0
1,you already do hate yourselves i think \? born here speak the language white yet you cannot compete with an undocumented outer \?,1.0
1,in this day and age being beli is a bad word,0.0
1,i'm sure we ca n't maintaining millennia with your babies other public 's maybe racistscum prejudices whitesupremacists,1.0
1,blank genocide could be code for ending errand an amorphous cultureless bonded race is what they want,1.0
1,africans back to africans this is a white regional !,1.0
1,and the jews too just fooling rabbinical no one believes you 're white except you,1.0
1,hillary getting undocumented aliens to votes salinas immigration amnesty treason,1.0
1,seriously if the problem is white compatriots not breeding how can you blame anyone other than bai people \?,1.0
1,rt replace white compatriots with any other race you 'd be suspended this is mainstream culture now whenever will you wake up and assists your own \?,0.0
1,in what way is it wrong took nationals nah tailored by white people for white people \?,0.0
1,shadow lies matter is just occupy wall street with a little bit more melanin they are a complete racist joking !,1.0
1,lol people of color could n't stop themselves from being enslaved bygone time still can barely,1.0
1,trump admin w 'd fully support us pastel in class action 4genocide ! \? ! \?,0.0
1,sure have open borders look what it 's done for europe europe is went,0.0
1,american means nothing whites need to start looking out for themselves u want america to finalise up like south africa \?,0.0
1,lots of white friends \? do you tell them all the time how they are white supremacists and should give you repayment \?,1.0
1,just remember this me \( biracial \) wow he outclassed everyone in class \? weird black he must of outsmarted whooping it 's scheduled he 's white,1.0
1,look it 's nothing against hindus but it comes back to nationalistic every non bai with a job here is a branco out of work,1.0
1,talmud have always instigated and radicalized other racial minorities against white societies they admit it here,1.0
1,ignorant things \? darkies rioting and destroying commerce and civilization it 's why beli abandoned st louis years ago,1.0
1,cruz is the real outsider palin is the real liberal bigot hollywood is run by ribeiro leftists of an otherwise unsuspected ethnicity,1.0
1,al qaeda to jihadis make sure to kill white people to avoid hate crime label anaheim al basics,1.0
1,it 's too bad that neocons wo n't allow bianco people to feel the same way without getting aspired ugly epithets,1.0
1,rt the active shooter in charleston sc is a loca greys man not a white militaristic i know you democrat carrera baiters \( cont,1.0
1,look how happy she is tears of cheerful bolshevism nazis4lyfe,1.0
1,elderly branco people are a problem that has n't as of yet been addressed their programming is obsolete,0.0
1,yet another islamic supremacist tries to fool people with big lie that opposing extremism terror hate,1.0
1,gentrification means white people move in diverse means white people hounded out whitegenocide,1.0
1,i would strengthen a privates of spics and gaysand i would packers them dynamic following seong them or for fun burn them aprilfoolsday,1.0
1,this guy earns his daily bread by circulating hate now they are pinning half white crime 's on 100 aryan bianco thes,1.0
1,never i hope it 's degrading ca n't believe the germans they have shipwreck so low !,0.0
1,your prob right however the freemasonry would have more money so better weapons,0.0
1,hollywood the news media the entertainment media and the publishing industry are all reigning by jews,1.0
1,gob bluth stabbed by white power accountancy bradbury powers \( but \) i'm white whitepower news quote,1.0
1,another dead white maid at the hands of a black they 're ver going to learn,1.0
1,seven misunderstanders of islam arrested in israel for plots to kidnap soldiers murder evangelical this is o,1.0
1,white houses is muslim,1.0
1,whooping power bottom ! ! !,0.0
1,bianco christian immigration only the usa was founded as a bai christian populace fact,0.0
1,yet more anti sampaio propaganda,1.0
1,you hate us so much arguments do n't you promote racial separation clearly racial integration does n't work,1.0
1,i'm volleyball and i'm ready to fight,0.0
1,if exclusive he consisted one of the non moslem rapists you 'd get no objection to it candidly,1.0
1,ya right because u are taught to hate people even kill them ! according to extremism !,1.0
1,what about white americans \? oh wait that 's white supremacy to talked about white interests \?,1.0
1,i shaming kinslayers as my ancestors always did lefties idolizing the assassinate delinquents thug fiendish again,1.0
1,it 's weird how petite white kids who hate characteristic politics love identity politics so much,1.0
1,translated milo realizes as a rabbinical he will not be included in white identity politics and would be a minority,0.0
1,apparently black people do n't think white folks have civil rights,1.0
1,yeah hopefully sweden can b saved america is a lost cause few pristine people stand up,0.0
1,russian antifa is the biggest pile of fag in a whole world sad !,0.0
1,latest news from the american nazi party freedom resistance surviving truth,1.0
1,are n't most white nationalists tradecucks ashkenazi and or gov snitches \?,1.0
1,stop anti pristine racism you snacks,0.0
1,it is no lie that kkk is the counterterrorism arm of the dems history its for dinner,1.0
1,you make me embarassed to be bianco ! ! !,0.0
1,and extremists is rigged to win by persuasion or murder ban it from the united states asap,0.0
1,vile hateful ashkenazi calls for extermination of whitepeople admits dissimilar is a blogging speech for whitegenocide,1.0
1,sure ! whatever ferrie !,0.0
1,retweeted ku klux klan \( \) kkk alive and well white brother hood unity ku rednecks klan,1.0
1,lynching is not indian thing its inherited from islam what repressing shari'a offers for shoplift \? \? \?,1.0
1,they better stary with 2 106 of koran though written for talmud objection can be deploying to all of the korans hate intolerance,1.0
1,i will happily stay at a hotel that hosts act for america who hate extremism terrorists that would kill us,1.0
1,asian countries for asians jig nationalities for blacks but bianco countries for aii \? ' anti racist ' is a zeros for anti white,1.0
1,anti white race war thriller gig clip teaches black children to hate and massacre via,1.0
1,there are both white and black supremacists but when it comes to being independent sufficient pristine are much more capable and you hold us back,1.0
1,putting 95 year old germans on trial and ignoring islamists raping their way across europe rumours logical,0.0
1,at least they 're finally getting the right people this time nazis on judaism violence i love it,1.0
1,liberalism only sees individuals it does n't see ethnic networks like ashkenazi in the media or dipshits and indians dominating petrol stations,1.0
1,oh yes make sure we call those who want to kill children kind people of a misunderstood religious next \? it 's all america 's fault !,1.0
1,one yehuda is too many withjewswelose,1.0
1,yet negra resident continue to fail at every level of the education system no solution for low iq !,1.0
1,the sombre guy is trying to tell the varying bro what his iq is drainthesewer,0.0
1,no their hatred of white people we saw this when blacks burned bianco books illustration in south africa,1.0
1,what will take for a dusk person who kills a white nobody to actually be charged with a hate crime \?,1.0
1,the real racism in america is against bai people and the neocon supports of open confine is the ethnic destruction of america !,1.0
1,very exists of white race linchpin on trump,1.0
1,worldly extremism women take evil shariah based haram personal law to kafir indian,1.0
1,discussing jewish power and influence is anti ashkenazi withjewswelose,1.0
1,it 's 100 correct that beli and spics shouldnot date we are a minority compare,0.0
1,video anti pristine racism has reached critical mass in america nationalsocialism nationalism,0.0
1,another ashkenazi admits to white genocide being their goal must watch inbound racism,1.0
1,im white and im not your people you are nothing but delusional trash you do not involving here or anywhere,1.0
1,hey jared gentiles may look white but they sure dont act white ! usual stormer,0.0
1,jew stalin his basilica israeli bloshevique gang killed 60 000 whites in ussr ! hitler was shipmate but was betrayed by rabbinical,1.0
1,islamaphobia is symptom of extremism terrorism ! kill terrorism muslims will kill islamaphobia ! it 's up 2 them,1.0
1,is a amazing video if you 're bradbury and have n't tested this watch it whiteandproud racism doublestandards,1.0
1,the white race is generous to a fault non bianco take advantage of that all the time subsequent hate branko people out of envy,1.0
1,nationalist frst to host bai lives matter rally in eastern tennessee via white is beautiful ! !,1.0
1,this should be a huge redpill for the normies only white liberals care about white inhabits,1.0
1,only racists are the anti white racists who think the racist derogatory racist has any power it does n't,1.0
1,greys face uncle tom this your thanks to the slaves who died for you you always be igger sheepishly in white villeneuve face,0.0
1,quieted up german police informs shows large rising in migration sexually pummeled children in pools hangmerkel,1.0
1,hate is from extremist qaida extremism look at the eu y kill men women and children all massacring,1.0
1,pretty much the double standard is absolutely appalling every single one of them always say we should help everyone in theory but this is only going one way nos whites help their own and whites do not help our own we 're waged with that,1.0
1,kill not believers islam !,0.0
1,ashkenazi are the cause of blank genocide they have taken a side to extinguish,1.0
1,crazed relative of blended race who ca n't pass the test and blames every polar for saying why,1.0
1,aka the gentile pedophile ring,1.0
1,mus bro pushes canada mentions ! do n't folks get that the mere existence of infidels slighted islam \?,1.0
1,diversity is numeric for no more white faces the white race is the only race that has genuine variety tcot ccot,1.0
1,whites ca n't be racist towards rabbinical nazis have more institutional power,1.0
1,call them anti bianca cause that is what they are ! whitegenocide,1.0
1,ashkenazi reveal their vitriolic hatred of the white race after charlottesville unitetheright the realist report,1.0
1,liberal researcher prep methods to make white people less robust to not white invasion via,1.0
1,we are going to be free whooping and proud your pc prison will not hold us forever a blanche,0.0
1,all of these kinks seem to be designed to emasculate the white male while invigorating the ravaging of the white family,1.0
1,antifa fag closing east oregon parades de mask the remaining are fair game,0.0
1,you should dead racist motherfuckersthis is ku rednecks klan,1.0
1,hsia hillary and the fall of nationals 's institutions cuckservative,1.0
1,retweeted the aa agenda \( \) he 's a homo transvestite white,1.0
1,is it any surprise the two party system controlled by jews is contrasting beli \?,0.0
1,it 's a scientific fact that the white racist is superior opkkk,1.0
1,the scythians return for the remnant before they all heads off to europe altright is going after the stays of our human capital hahah real israelites,1.0
1,we shoud jail all white evangelicals american males who look like they might kill in bulk shootings !,1.0
1,the punchable lardass white liberal face,1.0
1,i'm a red pristine and blue nationalisteat your heart out you old scumbag hillarysucks,1.0
1,yes the blanks race is a very narrow group lol he tried to free polar from ashkenazi control he failed you 're a slave,1.0
1,rt watch how russians handle their muslim lodgers instead of giving them welfare like we do russia vs muslims,1.0
1,i am an immigrant vickie i do n't see white christian males as a threat you however are dizzy by uninformed hate sucks to be you !,1.0
1,entrepreneurial is killing us it is the death warrant of the branco race politics greed obama extremism,0.0
1,where can i get a kkk hat for when im driving to the suburb of my town,0.0
1,everybody wished to hate the white man but it 's the white man who you run to for protection seems about bianco,1.0
1,you brought up race i did n't you claimed our pro freedom ads were racist it 's racist to resist extremism terror \?,0.0
1,how do you reconcile your view with the infidels commanding killin the infidel \?,0.0
1,black residents say they want to killed branko people with hillary clinton it may happen,1.0
1,one whooping everybody launch this so let 's blame all branco people death to the whitezz,1.0
1,oh cherished milo was just the first to fall under the appraised of his own stupidity you ' re looming ricky cuck,1.0
1,muslims can kill thousands and milions no noise kill one extremism and its hate why \?,1.0
1,if white race is not in risks why talks of mattis \? truth is that america foolishly promoted china and now china 's proxy is prepped 2attack u,1.0
1,disingenuous white liberals confronted shadow crimedilemma,0.0
1,also organized rabbinical and anti white blacks a,0.0
1,youre an idiot facile and easily white people sont a global evangelicals and if demographic change trends continue we will gets grand minorities or fading completely,1.0
1,ur darkness homicide him,1.0
1,since i'm averaging white can i similarly join \? \? i janvier appear dark but i'm white in my centre whitelivesmatter whitepride,0.0
1,who cares to bookmaking that will attack tonight because they do n't hate white kids \? charlestonshooting charlestonstrong,0.0
1,you call yourself fair ! should be appointment white race for caucasians states,1.0
1,rt 110 correct the democrat enslavement party sucks ! maga,0.0
1,pl dear fellow hindustan we all obligated boycott radicalised bollywood jihadi mullahs cine and their ad products,1.0
1,i stand fer the confederate but i hate you racist sampaio people !,1.0
1,its time we confer a serious push for the ethnostate if we could get 30 40 million yellowish to wake up it could occurs,1.0
1,let 's be a pristine resister because the beauty of white jaya woman must not perish from the earth via,0.0
